CustomerID;Age;MaritalStatus;NumberChildren AtHome;YearlyIncome;BikeBuyer;AvgMonthSpend;Savingscapacity;BikeBuyerText
27564;38;2;0;54701;1;59.82;53983.16;YES
23833;25;1;0;105596;1;51.06;104983.28;YES
21860;49;1;1;29491;0;49.66;28895.08;NO
16880;60;1;1;53904;1;51.44;53286.72;YES
21675;26;2;0;31960;0;47.6;31388.8;NO
20178;17;2;0;34523;0;49.39;33930.32;NO
23222;24;2;0;80240;0;51.36;79623.68;NO
13475;43;1;0;53179;0;57.21;52492.48;NO
20259;33;2;0;56009;1;50.38;55404.44;YES
28120;42;2;0;81827;1;52.82;81193.16;YES
11868;30;2;0;57845;1;50.44;57239.72;YES
25407;28;2;0;77274;1;54.21;76623.48;YES
23419;30;2;0;60838;1;49.53;60243.64;YES
26221;24;2;0;30991;1;46.92;30427.96;YES
14892;42;1;2;55890;1;51.76;55268.88;YES
19740;56;2;0;109243;0;51.24;108628.12;NO
26468;56;1;1;34502;1;48.38;33921.44;YES
21153;30;1;2;87446;1;49.62;86850.56;YES
11749;27;1;0;130078;0;52.34;129449.92;NO
11225;46;1;0;82205;0;50.73;81596.24;NO
26105;36;1;1;26341;0;46.1;25787.8;NO
28450;35;2;0;26189;0;53.6;25545.8;NO
25363;39;1;0;57044;1;48.27;56464.76;YES
18302;39;2;0;60691;1;51.81;60069.28;YES
24854;43;2;0;58580;0;49.6;57984.8;NO
26587;40;2;0;60212;1;57.32;59524.16;YES
25506;19;1;0;81461;1;49.96;80861.48;YES
17749;37;1;1;82217;1;51.55;81598.4;YES
25074;33;1;0;55290;0;47.88;54715.44;NO
29367;30;2;0;87062;1;50.98;86450.24;YES
21540;47;2;0;62451;0;58.78;61745.64;NO
23602;41;1;1;83529;1;52.56;82898.28;YES
11087;39;1;1;79431;1;53.11;78793.68;YES
15713;49;1;1;34363;0;48.83;33777.04;NO
16901;59;1;0;51889;1;48.23;51310.24;YES
15394;61;1;1;103676;1;52.29;103048.52;YES
28844;29;2;0;61978;1;50.69;61369.72;YES
23927;33;2;0;56729;1;55.08;56068.04;YES
19365;35;1;0;58683;0;51.52;58064.76;NO
14048;35;1;0;77363;1;55.55;76696.4;YES
26610;34;1;1;51507;1;49.37;50914.56;YES
24180;54;2;0;60505;1;49.85;59906.8;YES
12130;41;2;0;57941;1;51.07;57328.16;YES
25893;46;2;0;85737;0;50.63;85129.44;NO
16400;30;1;1;62221;1;48.83;61635.04;YES
17060;30;1;1;109260;1;53;108624;YES
25059;24;2;0;106826;1;51.28;106210.64;YES
13874;27;1;0;106262;1;51.7;105641.6;YES
25547;58;2;1;128478;0;54.14;127828.32;NO
28317;35;1;0;29419;0;45.37;28874.56;NO
21318;37;2;0;109872;1;54.42;109218.96;YES
28884;40;2;0;27898;0;47.19;27331.72;NO
25460;31;1;1;86742;1;51.67;86121.96;YES
25112;28;1;1;52979;1;48.4;52398.2;YES
12061;54;1;0;76934;0;50.03;76333.64;NO
17667;41;1;1;106788;1;52.32;106160.16;YES
28855;30;2;0;79540;0;52.93;78904.84;NO
11826;31;1;0;136625;1;51.61;136005.68;YES
25631;34;2;0;59923;0;52.08;59298.04;NO
18270;34;2;0;33799;0;48.31;33219.28;NO
24251;50;2;1;77897;1;54.15;77247.2;YES
12845;31;1;1;105353;1;52.19;104726.72;YES
16436;34;2;0;79393;0;60.09;78671.92;NO
28142;23;2;0;87453;0;54.06;86804.28;NO
19785;42;1;0;53223;0;47.61;52651.68;NO
12134;41;1;2;86345;1;60.01;85624.88;YES
18222;28;1;0;26701;0;45.57;26154.16;NO
27612;40;1;0;52742;1;50.8;52132.4;YES
27116;31;2;0;60864;0;49.32;60272.16;NO
19184;25;2;0;54531;0;49.74;53934.12;NO
28436;21;2;0;107995;0;53.26;107355.88;NO
11988;35;2;0;104132;0;54.95;103472.6;NO
22692;34;1;0;29640;0;46.11;29086.68;NO
14841;85;1;0;28102;0;46.12;27548.56;NO
15559;38;1;1;79203;1;51.01;78590.88;YES
21132;23;2;0;82792;1;50.69;82183.72;YES
21777;50;1;1;51132;1;48.28;50552.64;YES
16714;21;1;0;32620;1;46.85;32057.8;YES
15338;47;1;0;77720;1;50.07;77119.16;YES
17449;61;1;0;27832;0;45.71;27283.48;NO
14253;53;2;0;105373;0;51.87;104750.56;NO
28040;48;1;2;78082;1;53.19;77443.72;YES
29032;45;2;0;34377;0;49.7;33780.6;NO
27916;23;2;0;56521;0;50.94;55909.72;NO
13856;26;2;0;79628;1;51.74;79007.12;YES
26114;44;2;0;28876;0;49.16;28286.08;NO
24574;48;2;0;53418;0;51.15;52804.2;NO
20011;31;1;0;56949;0;52.64;56317.32;NO
23340;24;1;0;30799;1;45.98;30247.24;YES
16469;21;2;0;31406;0;49.7;30809.6;NO
24382;33;1;0;103283;1;53.65;102639.2;YES
17233;21;1;0;82385;1;50.55;81778.4;YES
11861;35;1;1;82237;1;51.33;81621.04;YES
25473;32;1;0;104394;0;51.42;103776.96;NO
28812;24;1;0;81789;0;49.83;81191.04;NO
27933;43;2;0;76322;1;50.47;75716.36;YES
26897;35;1;1;61671;1;50.49;61065.12;YES
22078;35;1;0;87578;0;52.02;86953.76;NO
22288;32;2;0;79920;0;52.52;79289.76;NO
16778;53;2;1;111613;1;54.64;110957.32;YES
15910;46;1;1;80191;1;55.62;79523.56;YES
20521;49;1;0;34666;0;46.29;34110.52;NO
19973;26;1;2;56847;1;49.41;56254.08;YES
17116;23;2;0;59393;1;49.44;58799.72;YES
21001;19;2;0;86558;1;52.97;85922.36;YES
22549;26;1;0;85133;1;51.17;84518.96;YES
27171;24;2;0;51333;1;49.86;50734.68;YES
25967;39;1;0;32388;0;46.18;31833.84;NO
20758;41;1;1;55606;1;54.21;54955.48;YES
25827;26;2;0;60654;0;52.19;60027.72;NO
16035;35;1;0;131372;1;59.26;130660.88;YES
11894;28;1;1;33613;1;48.12;33035.56;YES
26609;35;1;0;103233;1;51.25;102618;YES
20436;22;2;0;54537;0;49.22;53946.36;NO
16223;44;1;2;59950;0;59.35;59237.8;NO
23480;34;2;0;78152;0;53.12;77514.56;NO
17568;27;1;0;60257;0;48.16;59679.08;NO
29311;35;2;0;107982;1;50.63;107374.44;YES
15093;53;1;2;52378;1;51;51766;YES
20678;31;2;0;107697;0;54.22;107046.36;NO
14972;17;2;0;26127;0;48.95;25539.6;NO
27049;39;1;1;59923;1;52.51;59292.88;YES
11213;48;2;0;55817;1;50.89;55206.32;YES
15201;40;2;0;61314;0;53.11;60676.68;NO
12509;35;1;0;36705;0;48.08;36128.04;NO
18639;23;2;0;55930;0;51.11;55316.68;NO
25271;53;2;1;136740;1;52.85;136105.8;YES
22859;26;1;2;58861;0;52.9;58226.2;NO
28548;16;2;0;58167;1;51.92;57543.96;YES
16540;36;1;1;104590;1;59.09;103880.92;YES
16820;45;1;0;87144;0;49.71;86547.48;NO
24827;32;1;1;52616;1;57.09;51930.92;YES
17161;46;2;0;28394;0;50.19;27791.72;NO
25035;42;2;0;87479;1;53.29;86839.52;YES
12357;26;2;0;54020;0;51.77;53398.76;NO
15497;30;1;0;132710;1;52.08;132085.04;YES
18727;35;2;0;78303;0;52.21;77676.48;NO
23456;41;1;1;61044;1;62.69;60291.72;YES
18958;35;2;0;80301;0;53.48;79659.24;NO
21865;48;1;1;59789;1;52.71;59156.48;YES
12567;55;1;0;106914;1;51.19;106299.72;YES
19002;48;1;1;82714;1;49.72;82117.36;YES
28721;33;1;1;83223;1;53.25;82584;YES
29193;31;2;0;111757;1;59.43;111043.84;YES
21007;37;1;0;85417;0;51.32;84801.16;NO
23843;26;1;1;80851;1;53.99;80203.12;YES
29396;63;1;3;137519;1;54.67;136862.96;YES
17613;31;2;0;58469;1;54.08;57820.04;YES
26916;17;1;0;79836;1;49.85;79237.8;YES
20686;32;2;0;83675;1;55.31;83011.28;YES
12508;35;1;1;30590;1;45.69;30041.72;YES
24836;72;2;1;36197;0;47.49;35627.12;NO
13212;52;1;0;34477;0;46.47;33919.36;NO
23881;28;1;0;26186;0;45.19;25643.72;NO
19818;41;1;1;85602;1;54.19;84951.72;YES
14203;50;2;1;52182;1;51.39;51565.32;YES
27649;42;1;1;59042;1;54.75;58385;YES
17616;32;2;0;30902;0;48.95;30314.6;NO
27467;19;1;0;87503;0;50.02;86902.76;NO
18642;22;2;0;55128;0;48.98;54540.24;NO
23438;31;2;0;32074;0;46.49;31516.12;NO
15631;25;2;0;26021;0;49.12;25431.56;NO
19147;33;1;0;26082;0;49.39;25489.32;NO
21152;30;2;0;132260;1;54.79;131602.52;YES
26381;40;1;1;56446;1;51.77;55824.76;YES
14907;41;1;0;79407;0;49.1;78817.8;NO
18260;31;2;0;109899;0;55.1;109237.8;NO
13493;32;1;0;78155;1;50.57;77548.16;YES
24070;70;2;0;80627;1;53.14;79989.32;YES
26756;32;2;0;136802;1;54.93;136142.84;YES
28263;36;1;0;102829;1;57.43;102139.84;YES
24806;27;1;2;52155;1;48.62;51571.56;YES
21416;23;2;0;77675;1;53.14;77037.32;YES
18087;49;2;0;53283;0;54.96;52623.48;NO
14138;53;2;1;54535;1;52.11;53909.68;YES
24019;37;1;0;58710;0;49.16;58120.08;NO
12948;32;1;0;54081;0;57.37;53392.56;NO
20548;39;1;1;61496;1;61.88;60753.44;YES
15204;30;1;0;82394;0;49.79;81796.52;NO
27174;25;2;0;112149;0;55.18;111486.84;NO
21579;62;1;0;129123;0;51.46;128505.48;NO
12956;35;2;0;54872;1;59.18;54161.84;YES
12538;36;1;1;28065;0;46.54;27506.52;NO
29069;50;2;1;30325;1;48.66;29741.08;YES
20269;47;1;0;85404;1;55.44;84738.72;YES
19735;57;1;2;84685;1;51.76;84063.88;YES
11710;35;1;1;57309;1;50.96;56697.48;YES
28787;40;1;1;36483;0;50.37;35878.56;NO
24384;23;1;0;35057;0;45.54;34510.52;NO
22115;44;1;2;130467;1;56.53;129788.64;YES
11778;26;2;0;51298;1;51.8;50676.4;YES
24563;43;1;1;108918;1;51.49;108300.12;YES
26430;21;2;0;31840;0;48.54;31257.52;NO
21548;49;1;0;55722;0;47.75;55149;NO
14638;37;2;0;106812;1;63.98;106044.24;YES
11760;29;1;1;84251;1;54.45;83597.6;YES
27422;48;1;1;111702;1;55.56;111035.28;YES
13695;26;2;0;30673;0;48.27;30093.76;NO
14586;29;2;0;83824;0;53.98;83176.24;NO
19762;47;2;0;61085;1;49.72;60488.36;YES
16284;34;2;0;59154;0;61.2;58419.6;NO
26327;27;1;1;133298;1;56.16;132624.08;YES
19025;44;2;0;85669;1;56.88;84986.44;YES
19335;33;2;0;27369;0;53.83;26723.04;NO
25421;29;2;0;55694;0;49.02;55105.76;NO
25933;20;2;0;32461;1;50.64;31853.32;YES
12847;33;1;1;137840;1;60.77;137110.76;YES
27117;31;1;1;113389;1;59.39;112676.32;YES
28687;26;2;0;58719;1;50.11;58117.68;YES
25061;23;2;0;84106;1;51.77;83484.76;YES
26285;25;2;0;105020;0;50.76;104410.88;NO
26014;39;2;0;111106;0;53.55;110463.4;NO
14542;40;1;1;82279;1;62.25;81532;YES
13034;48;2;0;62055;0;52.78;61421.64;NO
27484;48;2;0;34900;0;46.7;34339.6;NO
11069;41;2;0;82471;0;51.12;81857.56;NO
26244;31;1;0;55603;0;51.83;54981.04;NO
22791;45;1;0;34475;1;46.11;33921.68;YES
15269;21;1;0;51961;0;47.79;51387.52;NO
22882;30;2;0;112556;0;53.91;111909.08;NO
16795;50;1;1;132803;1;53.26;132163.88;YES
29180;28;1;1;51639;1;51.66;51019.08;YES
26791;19;2;0;53915;0;49.37;53322.56;NO
13517;55;2;1;82477;1;50.22;81874.36;YES
22093;42;1;0;52669;1;48.56;52086.28;YES
13273;64;2;1;130582;1;55.98;129910.24;YES
20233;33;2;0;31886;0;46.58;31327.04;NO
28892;52;2;0;59330;0;50.38;58725.44;NO
12117;46;1;1;87301;1;51.73;86680.24;YES
18792;18;1;0;53644;1;48.23;53065.24;YES
14609;33;2;0;81535;1;52.02;80910.76;YES
26192;54;1;1;110242;1;52.88;109607.44;YES
19585;28;2;0;60216;1;52.89;59581.32;YES
18229;37;1;1;102303;1;52.71;101670.48;YES
21984;37;2;0;111484;1;54.48;110830.24;YES
24424;61;1;0;108774;1;50.89;108163.32;YES
29029;45;2;0;51894;1;55.41;51229.08;YES
22445;28;2;0;61426;0;52.21;60799.48;NO
17368;29;2;0;27747;0;49.97;27147.36;NO
16280;34;2;0;56200;0;53.78;55554.64;NO
20056;25;2;0;54952;1;49.73;54355.24;YES
15251;17;2;0;87704;1;55.03;87043.64;YES
14863;25;2;0;36131;1;46.78;35569.64;YES
27106;27;2;0;27356;0;48.09;26778.92;NO
20306;17;2;0;83258;1;52.34;82629.92;YES
17829;34;1;0;104407;1;50.81;103797.28;YES
22854;24;2;0;53352;0;48.58;52769.04;NO
23432;28;2;0;111589;1;55.68;110920.84;YES
16834;64;2;1;135883;0;54.34;135230.92;NO
27754;23;2;0;103625;0;51.93;103001.84;NO
27499;42;1;0;60866;0;48.47;60284.36;NO
18571;30;2;0;130692;0;64.91;129913.08;NO
14799;32;2;0;30369;0;48.84;29782.92;NO
15986;43;2;0;61851;1;57.82;61157.16;YES
16414;33;2;0;61739;0;52.32;61111.16;NO
16170;31;2;0;33241;1;51.51;32622.88;YES
20360;62;1;1;130228;1;52.99;129592.12;YES
19924;43;1;0;28779;0;52.4;28150.2;NO
28944;24;1;0;104209;0;51.26;103593.88;NO
22706;21;2;0;58439;0;49.42;57845.96;NO
16115;29;2;0;134242;1;55.56;133575.28;YES
26079;35;1;1;31614;1;50.46;31008.48;YES
20441;23;1;0;35771;0;47.33;35203.04;NO
12633;52;1;0;79889;1;49.83;79291.04;YES
14419;45;1;0;77205;1;49.93;76605.84;YES
21148;30;2;0;101873;1;53.65;101229.2;YES
18179;48;2;0;32533;0;47.05;31968.4;NO
26215;22;1;0;81229;1;50.39;80624.32;YES
28952;24;2;0;61890;0;51.98;61266.24;NO
19612;34;2;0;78972;1;53.89;78325.32;YES
20698;33;1;0;61512;0;54.09;60862.92;NO
26898;36;2;0;81918;0;52.49;81288.12;NO
18482;42;2;0;32651;0;50;32051;NO
23816;38;2;0;53980;0;48.83;53394.04;NO
19984;27;1;0;130916;0;52.11;130290.68;NO
11490;26;2;0;34426;0;50.17;33823.96;NO
22245;28;2;0;55947;1;53.06;55310.28;YES
13146;21;2;0;61288;0;50.8;60678.4;NO
19051;43;2;0;86282;1;52.77;85648.76;YES
21335;44;1;1;80092;1;51.71;79471.48;YES
25601;27;2;0;26574;0;48;25998;NO
26938;38;1;0;54681;0;48.29;54101.52;NO
18489;40;1;0;80480;0;50.62;79872.56;NO
20547;44;1;0;53879;1;54.4;53226.2;YES
18041;24;2;0;26233;0;44.75;25696;NO
26528;44;2;0;76859;1;60.06;76138.28;YES
19967;24;2;0;79117;0;51.83;78495.04;NO
27601;43;2;0;51830;0;50.05;51229.4;NO
21154;69;1;0;58189;0;48.75;57604;NO
12915;30;2;0;138296;1;56.17;137621.96;YES
13427;33;2;0;32724;0;49.95;32124.6;NO
12977;30;2;0;86860;1;53.68;86215.84;YES
18004;31;1;0;134802;0;52.5;134172;NO
17787;29;2;0;53165;0;52.96;52529.48;NO
20158;18;2;0;81300;1;52.58;80669.04;YES
16260;31;2;0;59237;0;48.6;58653.8;NO
15556;37;1;1;59915;1;56.26;59239.88;YES
13718;44;1;1;82823;1;53.69;82178.72;YES
12757;22;2;0;80351;0;52.75;79718;NO
18672;38;1;0;111375;1;57.6;110683.8;YES
15798;32;2;0;111196;1;51.49;110578.12;YES
11687;32;2;0;60343;1;53.54;59700.52;YES
20837;38;1;1;86867;1;61.72;86126.36;YES
18610;34;2;0;81855;1;54.22;81204.36;YES
18953;31;2;0;56145;1;49.8;55547.4;YES
15496;30;2;0;58036;1;51;57424;YES
15532;34;2;0;82738;0;60.54;82011.52;NO
20952;23;2;0;55379;0;52.26;54751.88;NO
21050;29;1;1;79638;1;52.08;79013.04;YES
22809;52;1;0;32601;1;46.37;32044.56;YES
19692;33;1;2;80699;1;52.68;80066.84;YES
21156;37;1;0;104383;1;50.6;103775.8;YES
14467;36;1;1;35432;1;56.82;34750.16;YES
20211;29;1;0;88004;1;49.64;87408.32;YES
24901;23;2;0;30546;1;47.72;29973.36;YES
27209;42;2;0;36103;0;55.36;35438.68;NO
20204;38;1;0;80572;0;49.33;79980.04;NO
20810;55;1;3;58754;0;49.3;58162.4;NO
26145;31;1;0;131806;1;59.97;131086.36;YES
16932;35;1;1;34049;0;56.07;33376.16;NO
17626;23;1;0;81641;0;49.66;81045.08;NO
25177;35;1;2;86491;1;61.35;85754.8;YES
21976;34;2;0;110058;0;53.12;109420.56;NO
26512;47;1;1;56849;1;51.28;56233.64;YES
29040;28;2;0;103158;0;52.06;102533.28;NO
15981;37;2;0;29707;0;51.35;29090.8;NO
23173;27;2;0;132010;1;52.99;131374.12;YES
19059;44;1;0;31422;0;53.98;30774.24;NO
22387;60;1;1;59940;1;50.75;59331;YES
24499;19;2;0;35840;0;49.65;35244.2;NO
18150;51;2;0;34400;1;49.14;33810.32;YES
16136;30;2;0;57649;0;50.77;57039.76;NO
22271;28;1;2;132298;1;53.5;131656;YES
21297;36;2;0;32546;0;48.58;31963.04;NO
27121;28;2;0;79169;1;50.99;78557.12;YES
19329;31;2;0;79197;1;50.83;78587.04;YES
24226;18;2;0;54720;0;51.52;54101.76;NO
15392;43;2;0;58616;0;50.35;58011.8;NO
24339;35;2;0;52848;0;51.77;52226.76;NO
29033;43;1;0;55987;0;47.97;55411.36;NO
21803;45;1;0;53851;1;48.03;53274.64;YES
22482;31;2;0;61739;0;49.32;61147.16;NO
17834;34;1;0;132027;0;52.26;131399.88;NO
12935;28;1;2;134664;1;53.88;134017.44;YES
23398;37;1;1;59061;1;57.02;58376.76;YES
11338;36;1;0;106850;1;52.21;106223.48;YES
15169;44;1;1;31103;1;51.42;30485.96;YES
23994;16;1;0;59075;0;49.12;58485.56;NO
14344;57;2;0;35532;0;46.59;34972.92;NO
16827;40;1;0;107393;0;58.01;106696.88;NO
13460;42;2;0;31047;0;47.34;30478.92;NO
14097;17;1;0;26031;0;45;25491;NO
15366;31;1;1;50903;1;49.86;50304.68;YES
29186;29;2;0;107768;0;54.29;107116.52;NO
13149;51;1;1;27299;0;48.3;26719.4;NO
21190;34;2;0;103039;1;60.95;102307.6;YES
21264;24;2;0;82686;0;53.69;82041.72;NO
20263;34;2;0;36969;1;54.62;36313.56;YES
27940;50;2;0;87118;1;53.84;86471.92;YES
17579;26;1;1;102971;1;52.12;102345.56;YES
15246;21;1;0;60751;0;48.72;60166.36;NO
27711;34;1;2;28096;0;46.35;27539.8;NO
27517;38;1;1;85819;1;53.35;85178.8;YES
11051;46;2;0;86263;1;56.83;85581.04;YES
28017;52;2;1;54900;1;48.25;54321;YES
27494;44;2;0;50869;0;52.08;50244.04;NO
27779;32;1;1;30825;0;57.83;30131.04;NO
15533;29;2;0;61667;1;51.98;61043.24;YES
24438;44;1;1;81845;1;55.83;81175.04;YES
11888;38;1;0;134444;1;55.03;133783.64;YES
26709;42;2;0;55915;0;48.68;55330.84;NO
25133;28;2;0;111724;0;53.44;111082.72;NO
13701;22;2;0;51275;1;47.94;50699.72;YES
16955;28;1;2;103454;1;53.88;102807.44;YES
18322;17;2;0;58374;1;48.61;57790.68;YES
22486;32;2;0;35251;1;54.09;34601.92;YES
26176;17;2;0;60006;0;52.53;59375.64;NO
24523;29;1;0;83076;0;49.64;82480.32;NO
12556;58;1;1;138583;1;52.8;137949.4;YES
14926;29;1;0;36535;0;46.52;35976.76;NO
12668;21;2;0;110432;0;53.55;109789.4;NO
14441;31;1;1;58381;1;53.31;57741.28;YES
22578;19;2;0;52288;0;50.36;51683.68;NO
15767;38;2;0;130919;1;58.68;130214.84;YES
14005;20;1;0;57703;0;49.33;57111.04;NO
27264;27;2;0;106159;1;52.9;105524.2;YES
21466;51;1;0;56319;0;48.34;55738.92;NO
19615;34;2;0;30904;1;50.97;30292.36;YES
26932;36;2;0;132275;0;54.79;131617.52;NO
25747;28;2;0;34608;0;48.72;34023.36;NO
25311;24;1;0;79965;1;49.46;79371.48;YES
26260;42;2;0;80861;1;53.52;80218.76;YES
11088;39;1;1;60084;1;53.5;59442;YES
13898;27;2;0;103210;1;53.49;102568.12;YES
27321;44;1;0;51687;0;54.99;51027.12;NO
12408;27;2;0;81060;0;53.23;80421.24;NO
13804;32;1;1;78203;1;49.37;77610.56;YES
23605;41;1;0;55270;1;55.98;54598.24;YES
12683;24;2;0;54559;0;50.33;53955.04;NO
19911;42;2;0;53851;1;49.22;53260.36;YES
25613;28;1;1;78815;1;50.93;78203.84;YES
26774;40;1;1;55713;1;53.13;55075.44;YES
20466;40;1;0;58686;0;51.61;58066.68;NO
28761;21;2;0;84366;1;53.99;83718.12;YES
17773;29;2;0;53287;0;52.03;52662.64;NO
18475;23;2;0;51028;0;49.3;50436.4;NO
28511;27;2;0;86363;1;54.58;85708.04;YES
23955;22;2;0;28571;0;46.36;28014.68;NO
22884;29;2;0;28021;0;46.66;27461.08;NO
20316;51;2;0;51724;0;49.47;51130.36;NO
24691;17;1;0;32714;0;45.92;32162.96;NO
26445;27;2;0;31569;1;47.98;30993.24;YES
25677;23;1;0;61477;0;48.16;60899.08;NO
13548;26;1;0;83521;0;50.28;82917.64;NO
28266;36;2;0;56711;1;59.93;55991.84;YES
23482;34;1;1;34537;0;50.43;33931.84;NO
24771;25;1;0;111157;0;51.21;110542.48;NO
26187;57;2;1;81953;1;53.56;81310.28;YES
13061;23;2;0;85489;1;52.95;84853.6;YES
26365;31;1;1;55843;1;53.51;55200.88;YES
29457;19;2;0;55572;0;50.34;54967.92;NO
25796;45;1;1;62148;1;55.1;61486.8;YES
23164;27;2;0;61266;0;50.23;60663.24;NO
24262;20;1;0;104151;1;51.24;103536.12;YES
25436;32;2;0;103447;0;53.99;102799.12;NO
14084;17;2;0;61051;1;51.01;60438.88;YES
26018;39;1;1;34060;1;50.9;33449.2;YES
26726;43;2;0;28752;0;49.66;28156.08;NO
11392;27;2;0;82255;1;53.32;81615.16;YES
17389;24;1;1;59219;1;48.38;58638.44;YES
17058;30;1;2;104777;1;53.74;104132.12;YES
12297;52;2;1;54299;1;48.47;53717.36;YES
13211;51;1;1;36776;1;49.51;36181.88;YES
17743;35;2;0;136197;1;60.42;135471.96;YES
24352;37;1;1;104026;1;53.42;103384.96;YES
16635;27;1;0;55675;1;47.78;55101.64;YES
14150;38;1;1;31934;1;53.1;31296.8;YES
16331;20;2;0;59845;0;51.3;59229.4;NO
20527;48;1;1;110552;1;54.91;109893.08;YES
17632;23;1;0;135499;1;52.66;134867.08;YES
16408;32;1;1;130008;1;62.59;129256.92;YES
11516;42;1;1;83373;1;53.48;82731.24;YES
20711;23;1;0;76730;1;49.68;76133.84;YES
27262;26;1;0;85194;0;50.6;84586.8;NO
11343;39;1;1;28280;0;46.79;27718.52;NO
14315;33;2;0;52627;0;52.52;51996.76;NO
17273;39;1;0;61445;1;49.3;60853.4;YES
16758;29;1;0;130709;1;51.91;130086.08;YES
23056;37;1;0;82570;0;49.48;81976.24;NO
25433;31;2;0;132193;1;62.07;131448.16;YES
15571;39;2;0;53033;1;54.21;52382.48;YES
11757;29;1;1;129257;1;55.26;128593.88;YES
19143;32;2;0;138237;0;53.33;137597.04;NO
20325;34;2;0;59214;0;55.14;58552.32;NO
27706;33;2;0;128873;0;53.49;128231.12;NO
14832;33;1;1;78177;1;51.88;77554.44;YES
13132;38;2;0;86820;1;52.53;86189.64;YES
27723;43;2;0;55106;0;48.28;54526.64;NO
25249;40;2;0;104428;0;51.01;103815.88;NO
27196;31;2;0;129305;1;52.67;128672.96;YES
15998;60;1;0;80514;1;49.82;79916.16;YES
11280;34;1;1;60268;1;53.77;59622.76;YES
12561;56;2;1;25545;0;48.81;24959.28;NO
15284;25;2;0;103011;0;50.54;102404.52;NO
14904;41;1;0;33967;0;50.86;33356.68;NO
28894;51;1;0;103539;1;50.79;102929.52;YES
15969;42;2;0;53809;0;58.05;53112.4;NO
26403;44;1;1;56619;1;54.74;55962.12;YES
25240;36;1;0;78045;1;58.09;77347.92;YES
23876;31;1;1;57171;1;51.25;56556;YES
25289;29;2;0;86202;0;51.52;85583.76;NO
14584;26;2;0;58495;0;51.28;57879.64;NO
17339;20;2;0;55556;1;48.36;54975.68;YES
20529;46;2;0;83285;1;52.77;82651.76;YES
20378;59;1;2;53778;1;48.14;53200.32;YES
17862;37;1;0;60460;0;56.07;59787.16;NO
15352;39;2;0;106127;1;54.7;105470.6;YES
24934;60;2;0;54097;0;52;53473;NO
18889;20;2;0;61059;0;52.95;60423.6;NO
16480;48;1;1;53021;1;50.29;52417.52;YES
23029;36;1;0;27903;0;46.05;27350.4;NO
19847;54;2;0;84152;0;54.11;83502.68;NO
13624;23;2;0;102745;0;53.93;102097.84;NO
14249;55;1;0;137012;0;52.08;136387.04;NO
24096;62;1;0;60233;0;48.57;59650.16;NO
22671;34;2;0;106737;0;62.08;105992.04;NO
24941;57;1;0;107769;1;51.13;107155.44;YES
12440;40;1;1;83253;1;59.43;82539.84;YES
14976;35;1;0;108668;0;59;107960;NO
16119;36;1;0;56889;0;49.03;56300.64;NO
19532;30;2;0;28230;0;45.95;27678.6;NO
17521;23;1;0;51767;0;48.33;51187.04;NO
20349;41;1;1;58759;1;51.65;58139.2;YES
27575;39;2;0;83499;0;51.1;82885.8;NO
22100;37;1;1;52354;1;58.58;51651.04;YES
15765;37;1;1;104803;1;57.8;104109.4;YES
12192;42;2;0;60619;1;49.04;60030.52;YES
20415;48;1;1;28763;0;46.84;28200.92;NO
26622;30;2;0;112506;0;55.19;111843.72;NO
19270;17;1;0;136465;1;52.55;135834.4;YES
13685;24;1;0;108150;0;51.44;107532.72;NO
25660;35;1;1;58475;1;54.42;57821.96;YES
21353;56;2;1;106286;1;52.3;105658.4;YES
19720;43;1;0;105183;1;50.67;104574.96;YES
26146;32;1;1;129639;1;55.26;128975.88;YES
18472;22;2;0;79114;0;54.52;78459.76;NO
24475;34;2;0;86493;0;54.69;85836.72;NO
21847;43;2;0;35728;1;56.9;35045.2;YES
19613;33;2;0;57780;0;56.26;57104.88;NO
27384;59;1;0;137627;0;52.6;136995.8;NO
20413;21;1;0;55750;0;48.64;55166.32;NO
25611;28;2;0;31150;0;47.79;30576.52;NO
24176;19;1;0;132361;0;52.29;131733.52;NO
20903;31;1;1;129550;1;53.67;128905.96;YES
11770;24;2;0;132321;0;52.94;131685.72;NO
20463;40;1;1;51795;1;51.79;51173.52;YES
26506;48;2;0;85717;0;50;85117;NO
13497;36;1;1;77942;1;53.35;77301.8;YES
20626;26;1;1;60809;1;48.53;60226.64;YES
18691;28;1;1;58969;1;50.14;58367.32;YES
24189;37;1;0;132126;1;59.31;131414.28;YES
29402;33;2;0;76844;0;52.73;76211.24;NO
12262;37;1;0;52616;0;48.1;52038.8;NO
19391;18;2;0;60150;0;50.24;59547.12;NO
11621;24;2;0;53368;1;49.11;52778.68;YES
19458;30;1;1;57743;1;55.04;57082.52;YES
27068;24;2;0;28601;0;47.07;28036.16;NO
13463;61;1;0;134062;0;51.78;133440.64;NO
20036;34;1;0;28340;0;45.32;27796.16;NO
28402;32;2;0;57957;0;50.43;57351.84;NO
25370;37;2;0;84435;0;53.59;83791.92;NO
23755;25;2;0;27196;0;48.73;26611.24;NO
21352;56;1;1;112429;1;51.82;111807.16;YES
22571;17;1;0;112901;1;51.25;112286;YES
18236;39;1;1;53673;1;57.99;52977.12;YES
17086;23;2;0;58443;1;51.06;57830.28;YES
26727;43;1;2;56739;1;57.96;56043.48;YES
17322;33;2;0;60709;0;54.81;60051.28;NO
